plot,div,especie,cresc.altura,cresc.nfol,cresc.biomassa
50,16,cating,0.002875215641173,0.657894736842105,0.657894736842105
50,16,cumaru,0.395833333333333,2.66666666666667,2.66666666666667
50,16,feijao,0.453703703703704,-0.013227513227513,-0.013227513227513
50,16,imbira,-0.161993769470405,3,3
50,16,imburana,0.040322580645161,0.124649859943978,0.124649859943978
50,16,ipe,1.0018115942029,3.6,3.6
50,16,joazeiro,0.411415146489773,2.43214437970726,2.43214437970726
50,16,ju_branca,0.120967741935484,1.09604519774011,1.09604519774011
50,16,ju_preta,-0.250337040781935,7.41604919976289,7.41604919976289
50,16,juca,-0.017241379310345,1,1
50,16,mofumbu,-0.067081213491615,0.320296523517382,0.320296523517382
50,16,mororo,2.35294117647059,2.29032258064516,2.29032258064516
50,16,pereiro,1.66742081447964,1.68253968253968,1.68253968253968
51,2,mofumbu,-0.101260978364025,9.80354166259911,9.80354166259911
51,2,mororo,0.52870240597819,4.37174391185679,4.37174391185679
52,1,ipe,0.865492179702478,1.96975878114497,1.96975878114497
53,2,ju_preta,0.326445733174835,6.54361353354534,6.54361353354534
53,2,pereiro,0.312008870088773,1.11504986507258,1.11504986507258
54,4,cumaru,NA,-0.95,-0.95
54,4,feijao,1.28584670231729,-0.541769621079966,-0.541769621079966
54,4,ju_branca,0.18004807187009,7.23170797007407,7.23170797007407
54,4,mofumbu,0.598829350642351,2.38610339657721,2.38610339657721
55,2,joazeiro,0.150592885375494,2.28688416846312,2.28688416846312
55,2,ju_branca,0.203363143799365,1.66528932623704,1.66528932623704
56,1,ju_branca,0.294863147072544,0.38670916804546,0.38670916804546
57,2,imbira,-0.358353939533613,2.14833333333333,2.14833333333333
57,2,mororo,0.290909090909091,1.17777777777778,1.17777777777778
59,8,cating,1.07567049808429,-0.355730730730731,-0.355730730730731
59,8,cumaru,NA,-0.928571428571429,-0.928571428571429
59,8,imbira,-0.290664540138224,1.33333333333333,1.33333333333333
59,8,ju_branca,0.019559554818849,-0.008490566037736,-0.008490566037736
59,8,juca,-0.289488832604191,85.9347826086957,85.9347826086957
59,8,mofumbu,-0.005847953216374,0.360300224553201,0.360300224553201
60,1,joazeiro,0.732662278414247,0.849793977419495,0.849793977419495
61,2,imbira,0.039687125599314,9.31111111111111,9.31111111111111
61,2,mororo,0.045273124059375,0.514492797118848,0.514492797118848
62,1,cumaru,-0.134328358208955,-0.649801587301587,-0.649801587301587
64,2,feijao,0.475569378300253,0.031161967767176,0.031161967767176
64,2,ju_branca,0.181163100260115,1.71685967807783,1.71685967807783
65,1,algodao,0.17095936771125,13.8604681266446,13.8604681266446
66,1,ju_branca,0.077570213755481,1.43424312565687,1.43424312565687
67,4,angico,0.004070671307381,0.126139106490054,0.126139106490054
67,4,cating,0.112048942741744,-0.060780423280423,-0.060780423280423
67,4,feijao,1.2214613364812,-0.367089371980676,-0.367089371980676
67,4,pereiro,0.999153153153153,0.390558608058608,0.390558608058608
68,4,ipe,0.837109645219078,2.16558392587804,2.16558392587804
68,4,joazeiro,0.544622098839536,2.98200464406615,2.98200464406615
68,4,ju_branca,0.338840633117816,0.61813935930212,0.61813935930212
68,4,mororo,-0.025330615962112,1.01795136753889,1.01795136753889
69,1,imburana,0.156562970658035,1.08491200803874,1.08491200803874
71,16,angico,0.013157894736842,-0.566091954022989,-0.566091954022989
71,16,burra,NA,NA,NA
71,16,cating,NA,NA,NA
71,16,feijao,NA,NA,NA
71,16,imbira,0,0,0
71,16,imburana,0.098214285714286,2.02554744525547,2.02554744525547
71,16,ju_branca,0.185,-0.423260381593715,-0.423260381593715
71,16,ju_preta,-0.07885693615482,15.7003494467094,15.7003494467094
71,16,juca,-0.037209302325581,-0.081632653061225,-0.081632653061225
71,16,mofumbu,-0.123819381550006,0.62200956937799,0.62200956937799
71,16,mororo,0.527272727272727,2.35,2.35
71,16,pereiro,0.233928571428571,0.25268036631673,0.25268036631673
72,2,feijao,1.14285714285714,-0.230769230769231,-0.230769230769231
72,2,ju_branca,0.172198072316584,1.45090749084678,1.45090749084678
73,2,angico,0.556147831711454,3.93633635794754,3.93633635794754
73,2,ju_preta,0.2098156505948,79.7677129719662,79.7677129719662
74,2,cumaru,NA,0,0
74,2,feijao,2.52631578947368,3.42857142857143,3.42857142857143
75,4,algodao,0.263646399873796,2.15219614425123,2.15219614425123
75,4,imbira,-0.015588410531622,3.0952380952381,3.0952380952381
75,4,imburana,0.121251169595671,-0.393828556008222,-0.393828556008222
75,4,ju_preta,0.467181521039854,3.4126070300104,3.4126070300104
76,4,imburana,0.216348086530815,8.24136371937398,8.24136371937398
76,4,ipe,-0.035087719298246,0.357142857142857,0.357142857142857
